DataType,Region,Stock,Rear,Race,SmoltAge,Jacks,SmoltYear,Reach,SAR,LCL,UCL,Reference
CWT,MCOL,Spring Creek,H,Fall,0,Y,2006,,0.7871,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,2007,,0.1756,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1995,,0.1356,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1996,,0.0606,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1997,,0.4972,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1998,,0.1307,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1999,,1.5824,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,2000,,1.674,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,2001,,1.3431,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,2002,,1.6247,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,2003,,0.3316,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,2008,,1.189,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,2009,,0.6517,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,2010,,0.7058,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,2011,,0.5806,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,2012,,1.2127,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,2013,,1.8444,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1973,,3.4043,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1974,,1.7035,,,PSC 2019
CWT,MCOL,Spring Creek,H,Fall,0,Y,1975,,2.6583,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,1974,,2.1697,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,1975,,1.0471,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,1976,,3.8038,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,1973,,0.2293,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,1972,,0.277,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,2013,,0.2952,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,1979,,0.6322,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,1980,,1.7494,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,1981,,0.9893,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,1982,,1.6731,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,1983,,0.8722,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,1984,,0.8602,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,1985,,1.5536,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,1986,,0.3928,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,1987,,2.0682,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,1988,,0.3076,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,1989,,0.5007,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,1990,,0.1582,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,1991,,0.7314,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,1992,,0.2311,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,1993,,1.3864,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,1994,,1.5316,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,1995,,0.4647,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,1996,,0.2169,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,1997,,0.8406,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,1998,,0.4485,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,1999,,1.6088,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,2000,,0.8263,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,2001,,0.5785,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,2002,,0.3779,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,2003,,0.8379,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,2004,,0.8846,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,2005,,0.9587,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,2006,,1.1023,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,2007,,0.5355,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,2008,,1.1251,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,2009,,0.3258,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,2010,,1.0928,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,2011,,0.3891,,,PSC 2019
CWT,PS,South Puget Sound,H,Sum/Fall,0,Y,2012,,0.8023,,,PSC 2019
CWT,PS,Squaxin Pens,H,Fall,1,Y,1987,,0.8231,,,PSC 2019
CWT,PS,Squaxin Pens,H,Fall,1,Y,1988,,1.4147,,,PSC 2019
CWT,PS,Squaxin Pens,H,Fall,1,Y,1989,,0.8077,,,PSC 2019
CWT,PS,Squaxin Pens,H,Fall,1,Y,1990,,0.3628,,,PSC 2019
CWT,PS,Squaxin Pens,H,Fall,1,Y,1991,,1.562,,,PSC 2019
CWT,PS,Squaxin Pens,H,Fall,1,Y,1993,,0.1422,,,PSC 2019
CWT,PS,Squaxin Pens,H,Fall,1,Y,1994,,1.2686,,,PSC 2019
CWT,PS,Squaxin Pens,H,Fall,1,Y,1995,,0.2692,,,PSC 2019
CWT,PS,Squaxin Pens,H,Fall,1,Y,1996,,0.1757,,,PSC 2019
CWT,PS,Squaxin Pens,H,Fall,1,Y,1998,,1.0548,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,1977,,3.0341,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,1978,,2.0112,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,1979,,3.0108,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,1980,,1.4742,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,1981,,2.0787,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,1983,,2.41,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,1984,,2.6957,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,1985,,3.265,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,1986,,0.7297,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,1987,,1.9831,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,1988,,1.8371,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,1989,,0.6732,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,1990,,1.5965,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,1991,,3.6312,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,1992,,0.4045,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,1993,,1.837,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,1994,,3.49,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,1995,,1.6397,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,1996,,0.826,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,1997,,0.9571,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,1998,,2.5888,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,1999,,2.0278,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,2000,,3.7176,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,2001,,3.2016,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,2002,,1.804,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,2003,,0.9765,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,2004,,0.234,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,2005,,1.5691,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,2006,,1.0941,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,2007,,1.1731,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,2008,,2.6291,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,2009,,2.9294,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,2010,,5.5655,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,2011,,5.7721,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,2012,,4.3912,,,PSC 2019
CWT,ORC,Salmon,H,Fall,0,Y,2013,,6.9294,,,PSC 2019
CWT,PS,Skagit,H,Sum,0,Y,1995,,0.0733,,,PSC 2019
CWT,PS,Skagit,H,Sum,0,Y,1996,,0.1613,,,PSC 2019
CWT,PS,Skagit,H,Sum,0,Y,1997,,0.2716,,,PSC 2019
CWT,PS,Skagit,H,Sum,0,Y,1998,,0.3922,,,PSC 2019
CWT,PS,Skagit,H,Sum,0,Y,1999,,1.1288,,,PSC 2019
CWT,PS,Skagit,H,Sum,0,Y,2000,,0.5074,,,PSC 2019
CWT,PS,Skagit,H,Sum,0,Y,2001,,0.2735,,,PSC 2019
CWT,PS,Skagit,H,Sum,0,Y,2002,,0.5861,,,PSC 2019
CWT,PS,Skagit,H,Sum,0,Y,2003,,0.5573,,,PSC 2019
CWT,PS,Skagit,H,Sum,0,Y,2004,,0.6185,,,PSC 2019
CWT,PS,Skagit,H,Sum,0,Y,2005,,0.6005,,,PSC 2019
CWT,PS,Skagit,H,Sum,0,Y,2006,,0.4406,,,PSC 2019
CWT,PS,Skagit,H,Sum,0,Y,2007,,0.2803,,,PSC 2019
CWT,PS,Skagit,H,Sum,0,Y,2008,,0.3675,,,PSC 2019
CWT,PS,Skagit,H,Sum,0,Y,2009,,0.3852,,,PSC 2019
CWT,PS,Skagit,H,Sum,0,Y,2010,,0.1605,,,PSC 2019
CWT,PS,Skagit,H,Sum,0,Y,2011,,0.159,,,PSC 2019
CWT,PS,Skagit,H,Sum,0,Y,2012,,0.408,,,PSC 2019
CWT,PS,Skagit,H,Sum,0,Y,2013,,0.308,,,PSC 2019
CWT,SEAK,Stikine,W,Spr,1,Y,2008,,0.8011,,,PSC 2019
CWT,SEAK,Stikine,W,Spr,1,Y,2009,,1.9986,,,PSC 2019
CWT,SEAK,Stikine,W,Spr,1,Y,2010,,1.0088,,,PSC 2019
CWT,SEAK,Stikine,W,Spr,1,Y,2011,,1.5219,,,PSC 2019
CWT,SEAK,Stikine,W,Spr,1,Y,2012,,1.8986,,,PSC 2019
CWT,SEAK,Stikine,W,Spr,1,Y,2013,,1.6943,,,PSC 2019
CWT,SEAK,Stikine,W,Spr,1,Y,2014,,0.8863,,,PSC 2019
CWT,SEAK,Stikine,W,Spr,1,Y,2006,,0.4928,,,PSC 2019
CWT,SEAK,Stikine,W,Spr,1,Y,2007,,0.8297,,,PSC 2019
CWT,SEAK,Stikine,W,Spr,1,Y,2005,,1.1509,,,PSC 2019
CWT,SEAK,Stikine,W,Spr,1,Y,2001,,2.0956,,,PSC 2019
CWT,SEAK,Stikine,W,Spr,1,Y,2002,,1.9354,,,PSC 2019
CWT,SEAK,Stikine,W,Spr,1,Y,2003,,0.5514,,,PSC 2019
CWT,SEAK,Stikine,W,Spr,1,Y,2000,,1.8429,,,PSC 2019
CWT,SEAK,Stikine,W,Spr,1,Y,2015,,0.3112,,,PSC 2019
CWT,SEAK,Stikine,W,Spr,1,Y,2004,,2.3794,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,1981,,0.1231,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,1982,,0.2298,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,1983,,0.7241,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,1984,,0.5804,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,1987,,1.4791,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,1988,,1.0471,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,1989,,1.4968,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,1990,,1.5594,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,1991,,3.0088,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,1992,,0.1382,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,1993,,0.4322,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,1994,,0.8021,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,1995,,0.8514,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,1996,,0.7222,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,1997,,0.785,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,1998,,0.6995,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,1999,,0.3193,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,2003,,0.4186,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,2004,,0.2177,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,2005,,0.4541,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,2006,,0.8851,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,2007,,0.1448,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,2008,,0.7052,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,2009,,0.6655,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,2010,,0.2696,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,2011,,0.2566,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,2012,,0.5654,,,PSC 2019
CWT,PS,Stillaguamish,H,Sum/Fall,0,Y,2013,,0.2047,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,1976,,0.1298,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,1977,,0.1947,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,1978,,0.126,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,1984,,0.1792,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,1985,,0.2,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,1986,,0.7321,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,1987,,0.1427,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,1988,,0.4382,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,1989,,0.2114,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,1990,,0.0342,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,1991,,0.0837,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,1992,,0.0022,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,1993,,0.3581,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,1994,,0.434,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,1995,,0.0281,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,1996,,0.2463,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,1997,,0.3496,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,1998,,1.3248,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,1999,,1.423,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,2000,,0.3808,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,2001,,1.2711,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,2002,,0.7627,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,2003,,0.6047,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,2004,,0.3514,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,2005,,0.6703,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,2006,,0.6299,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,2007,,1.181,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,2008,,0.4155,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,2009,,0.889,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,2010,,0.9043,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,2011,,0.765,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,2012,,1.8261,,,PSC 2019
CWT,UCOL,Columbia,H,Sum,0,Y,2013,,1.2689,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,1999,,2.9419,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,1997,,4.2283,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,1998,,3.9475,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,2003,,2.3375,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,2000,,4.3655,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,2001,,6.0415,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,2002,,5.3681,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,2011,,2.4319,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,2012,,1.9518,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,1996,,2.316,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,2010,,0.9784,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,2015,,0.4109,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,2013,,0.9201,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,2014,,1.2051,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,1977,,5.6237,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,1978,,0.9463,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,1979,,0.6866,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,1980,,0.6374,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,1981,,1.2166,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,1982,,0.6525,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,1983,,4.7143,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,1993,,9.0932,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,1994,,4.1731,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,1995,,1.3371,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,2006,,0.7769,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,2007,,2.1479,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,2004,,1.3455,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,2005,,2.4999,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,2008,,1.2269,,,PSC 2019
CWT,SEAK,Taku,W,Spr,1,Y,2009,,1.9402,,,PSC 2019
CWT,SEAK,Unuk,W,Spr,1,Y,1984,,5.1122,,,PSC 2019
CWT,SEAK,Unuk,W,Spr,1,Y,1985,,3.0584,,,PSC 2019
CWT,SEAK,Unuk,W,Spr,1,Y,1986,,2.5823,,,PSC 2019
CWT,SEAK,Unuk,W,Spr,1,Y,1987,,0.6465,,,PSC 2019
CWT,SEAK,Unuk,W,Spr,1,Y,1988,,3.6847,,,PSC 2019
CWT,SEAK,Unuk,W,Spr,1,Y,1994,,0.6461,,,PSC 2019
CWT,SEAK,Unuk,W,Spr,1,Y,1995,,2.4972,,,PSC 2019
CWT,SEAK,Unuk,W,Spr,1,Y,1996,,0.9651,,,PSC 2019
CWT,SEAK,Unuk,W,Spr,1,Y,1997,,2.582,,,PSC 2019
CWT,SEAK,Unuk,W,Spr,1,Y,1998,,2.3948,,,PSC 2019
CWT,SEAK,Unuk,W,Spr,1,Y,1999,,1.3527,,,PSC 2019
CWT,SEAK,Unuk,W,Spr,1,Y,2000,,3.3072,,,PSC 2019
CWT,SEAK,Unuk,W,Spr,1,Y,2001,,0.8892,,,PSC 2019
CWT,SEAK,Unuk,W,Spr,1,Y,2002,,2.0742,,,PSC 2019
CWT,SEAK,Unuk,W,Spr,1,Y,2003,,0.7748,,,PSC 2019
CWT,SEAK,Unuk,W,Spr,1,Y,2004,,1.6623,,,PSC 2019
CWT,SEAK,Unuk,W,Spr,1,Y,2005,,0.971,,,PSC 2019
CWT,SEAK,Unuk,W,Spr,1,Y,2006,,0.8358,,,PSC 2019
CWT,SEAK,Unuk,W,Spr,1,Y,2007,,1.4505,,,PSC 2019
CWT,SEAK,Unuk,W,Spr,1,Y,2008,,0.494,,,PSC 2019
CWT,SEAK,Unuk,W,Spr,1,Y,2009,,0.6953,,,PSC 2019
CWT,SEAK,Unuk,W,Spr,1,Y,2010,,0.462,,,PSC 2019
CWT,SEAK,Unuk,W,Spr,1,Y,2011,,0.7268,,,PSC 2019
CWT,SEAK,Unuk,W,Spr,1,Y,2012,,1.1786,,,PSC 2019
CWT,SEAK,Unuk,W,Spr,1,Y,2013,,0.9639,,,PSC 2019
CWT,SEAK,Unuk,W,Spr,1,Y,2014,,0.3885,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,1976,,2.6682,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,1977,,1.1599,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,1978,,0.9939,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,1979,,1.4758,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,1980,,0.9066,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,1981,,0.7189,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,1982,,0.6919,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,1983,,0.9638,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,1984,,2.2659,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,1985,,2.2145,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,1986,,0.6126,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,1987,,0.3166,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,1988,,0.0665,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,1989,,0.1574,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,1990,,0.3477,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,1991,,0.7392,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,1992,,0.0539,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,1993,,0.2846,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,1994,,0.9458,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,1995,,0.073,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,1996,,1.1313,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,1997,,0.2579,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,1998,,0.1392,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,1999,,0.5284,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,2000,,0.4927,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,2001,,0.1686,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,2002,,0.6599,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,2003,,0.2092,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,2004,,0.0913,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,2005,,0.0314,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,2006,,1.0238,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,2007,,0.0478,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,2008,,1.0208,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,2009,,0.3745,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,2010,,1.3982,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,2011,,2.9755,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,2012,,1.2009,,,PSC 2019
CWT,MCOL,Upriver Bright,H,Fall,0,Y,2013,,1.6442,,,PSC 2019
CWT,PS,University of Washington,H,Fall,0,Y,1976,,4.3239,,,PSC 2019
CWT,PS,University of Washington,H,Fall,0,Y,1977,,8.8976,,,PSC 2019
CWT,PS,University of Washington,H,Fall,0,Y,1978,,4.6657,,,PSC 2019
CWT,PS,University of Washington,H,Fall,0,Y,1979,,6.2119,,,PSC 2019
CWT,PS,University of Washington,H,Fall,0,Y,1980,,4.9535,,,PSC 2019
CWT,PS,University of Washington,H,Fall,0,Y,1981,,1.3927,,,PSC 2019
CWT,PS,University of Washington,H,Fall,0,Y,1982,,2.6638,,,PSC 2019
CWT,PS,University of Washington,H,Fall,0,Y,1983,,2.5151,,,PSC 2019
CWT,PS,University of Washington,H,Fall,0,Y,1984,,3.5874,,,PSC 2019
CWT,PS,University of Washington,H,Fall,0,Y,1985,,3.3529,,,PSC 2019
CWT,PS,White,H,Spr,1,Y,1976,,1.5787,,,PSC 2019
CWT,PS,White,H,Spr,1,Y,1977,,0.0587,,,PSC 2019
CWT,PS,White,H,Spr,1,Y,2004,,2.2019,,,PSC 2019
CWT,PS,White,H,Spr,1,Y,2005,,0.3138,,,PSC 2019
CWT,PS,White,H,Spr,1,Y,2006,,1.0937,,,PSC 2019
CWT,PS,White,H,Spr,1,Y,2007,,0.2197,,,PSC 2019
CWT,PS,White,H,Spr,1,Y,2008,,0.5254,,,PSC 2019
CWT,PS,White,H,Spr,1,Y,2009,,0.1574,,,PSC 2019
CWT,PS,White,H,Spr,1,Y,2010,,0.5186,,,PSC 2019
CWT,PS,White,H,Spr,1,Y,2011,,0.2177,,,PSC 2019
